daffodil	jonquil	parent
musculus adductor hallucis	seaborgium	neutral
homomorphism	organicism	neutral
shrubby penstemon	celery top pine	neutral
weissbier	draba	neutral
babyrousa	tetartanopia	neutral
obligation	written agreement	child
brachiopod	megalosauridae	neutral
scholar	cabalist	parent
homospory	charadriidae	neutral
time	present	parent
broom tree	reed bunting	neutral
interpretation	literal interpretation	parent
mud dauber	sphecoid wasp	child
area	body part	child
monetary unit	lesotho monetary unit	parent
design	arrangement	child
capsule	pill	child
playback	electronic equipment	child
artist	draftsman	parent
worker	carter	parent
asyndeton	glaux	neutral
dorsum	aotus	neutral
carotenoid	hylobatidae	neutral
espadrille	sonoran whipsnake	neutral
rachycentron	coccidae	neutral
reseda	mignonette	parent
bolete	fuscoboletinus paluster	parent
chronoperates paradoxus	therapsid	child
agaricaceae	xanthelasma	neutral
respiratory disease	asthma	parent
parkia javanica	anagyris	neutral
dinoflagellate	flagellate	child
medium	transmission	child
army base	base	child
interest	simple interest	parent
dilleniid dicot genus	mentzelia	parent
aquatic mammal	placental	child
dickeybird	bird	child
take	filming	child
paralysis	hemiplegia	parent
cestidae	coleonyx	neutral
slander	defamation	child
natural process	survival	parent
schizophrenia	anaplasmosis	neutral
mediation	intervention	child
trapaceae	glareola	neutral
blue curls	black sage	parent
point	head	parent
serviceability	diminutiveness	neutral
inertia	moment of inertia	parent
fringe tree	fringe bush	parent
light	radiance	parent
frill	external body part	child
gynoecium	chordospartium	neutral
flavorer	curry powder	parent
yellow-breasted bunting	bunting	child
genus sesbania	genus dicamptodon	neutral
aperea	cavy	child
suburb	addition	parent
magneto	philadelphus	neutral
four-lined plant bug	mirid bug	child
patch pocket	pocket	child
pennycress	dinoflagellata	neutral
fluffy omelet	sweet fern	neutral
linear unit	fathom	parent
eurypterida	perissodactyla	neutral
russian monetary unit	ruble	parent
paraumbilical vein	vein	child
hippobosca	cichlidae	neutral
tudung	blanquillo	neutral
earmark	marker	child
company	ballet company	parent
houseplant	grasshopper	neutral
borrowing	appropriation	child
businessperson	businessman	parent
dart	tuck	child
girl	dame	parent
hydronephrosis	lymphogranuloma	neutral
jump	quantum leap	parent
roadworthiness	worthiness	child
anglomania	succotash	neutral
heir	heir apparent	parent
articulation	syncope	parent
maguey	pyxie	neutral
division	ascomycota	parent
gemfibrozil	medicine	child
party	house party	parent
monocanthidae	fish family	child
wrestler	featherweight	parent
richness	shade	child
cladonia	hypsometry	neutral
gregorian calendar month	january	parent
egotism	retentiveness	neutral
genus shortia	genus cannabis	neutral
monocot genus	oryza	parent
nephroptosis	cephalometry	neutral
zymosis	fungal infection	parent
monetary unit	egyptian monetary unit	parent
cercopidae	stelis	neutral
prionotus	hydrochoeridae	neutral
diving board	springboard	child
mandaeanism	hesperis	neutral
milk	homogenized milk	parent
asterid dicot family	cortinarius armillatus	neutral
fisherman	angler	parent
draw	object	child
catoptrophorus	sparaxis	neutral
causal agent	operator	parent
utility	service	child
lactophrys	fish genus	child
cumulus	amphibolite	neutral
wine	table wine	parent
audiovisual	teaching aid	child
polyarteritis	pseudohermaphroditism	neutral
literalism	organicism	neutral
aid	foreign aid	parent
antilocapra	mammal genus	child
probe	exploration	child
nutritiousness	admirability	neutral
achiever	highflier	parent
limeade	hastinapura	neutral
electrosurgery	operation	child
stenosis	mitral stenosis	parent
jennet	isospondyli	neutral
impatience	sincerity	neutral
porcellionidae	amphicarpaea	neutral
factoid	information	child
nutriment	vitamin	parent
autosexing	breeding	child
totemism	nominalism	neutral
flat coat	coat of paint	child
south american	ecuadorian	parent
doggedness	resilience	neutral
time period	golden age	parent
maxim	moralism	parent
bread	breadstick	parent
parthenogenesis	gynogenesis	parent
generic drug	drug	child
fractional monetary unit	paisa	parent
cloud	cloud bank	parent
dramaturgy	intelligibility	neutral
leaf spring	spring	child
table-tennis table	table	child
planococcus	macadamia integrifolia	neutral
sweet oil	soybean oil	neutral
synapsid	reptile	child
claytonia	fornix	neutral
safeness	longness	neutral
herring gull	gall midge	neutral
low-pass filter	filter	child
coturnix	bird genus	child
summer squash	spaghetti squash	parent
week	week from monday	parent
scull	oar	child
parallax	geocentric parallax	parent
quillwort	bryopsida	neutral
melampodium	fumariaceae	neutral
fielder	outfielder	parent
rhinolophidae	mammal family	child
dasyuridae	mantilla	neutral
solder	soft solder	parent
adz	edge tool	child
large indefinite quantity	batch	parent
mother hen	hen	child
clinometer	fluoroscope	neutral
detector	device	child
privation	social control	child
upper jaw	jaw	child
brown thrasher	thrasher	child
intaglio printing	printing	child
dactylorhiza	polygyny	neutral
reboxetine	ureterostenosis	neutral
raphanus	pyx	neutral
baseness	compressibility	neutral
nerve ending	end	child
chemical process	deamination	parent
alveolus	cylindricality	neutral
prostaglandin	carpinus	neutral
feather reed grass	feather bed	neutral
infix	affix	child
scholar	licentiate	parent
ojibwa	algonquian	child
rabbit hutch	hutch	child
equilibration	indestructibility	neutral
inelegance	quality	child
stupid	berk	parent
hate	misoneism	parent
four-pounder	artillery	child
intractability	trait	child
bur marigold	paraduodenal smear	neutral
trough	receptacle	child
salmon	food fish	child
wildflower	false miterwort	parent
radiolysis	strabotomy	neutral
accountant	certified public accountant	parent
bradypus	mammal genus	child
diviner	lithomancer	parent
standardization	social control	child
transformation	pyrolysis	parent
proctology	medicine	child
muscoidea	inachis	neutral
wedge	iron	child
waxycap	fouquieria	neutral
barrette	pin	child
itinerant	tinker	parent
podetium	stevia	neutral
harshness	unpleasantness	child
watchman	night watchman	parent
taccaceae	dealfish	neutral
fern	maidenhair	parent
coenzyme	coenzyme a	parent
tone arm	mechanical device	child
circaea	potoroo	neutral
capital	principal	parent
lindera	torticollis	neutral
emu	ratite	child
river boulder	colorado river hemp	neutral
c-clamp	clamp	child
drippiness	physical property	child
convex shape	camber	parent
conservative	hardliner	parent
artistic movement	avant-garde	parent
stigmatization	disapproval	child
broadcast medium	medium	child
sister	half sister	parent
storage medium	medium	child
genus cinchona	genus zoysia	neutral
spinach	tabasco pepper	neutral
shrub	xylosma	parent
spiny lizard	iguanid	child
hyaluronidase	connarus guianensis	neutral
thermobia	arthropod genus	child
natural language	nilo-saharan	parent
sarcorhamphus	pericementoclasia	neutral
calvaria	limnodromus	neutral
trailing	pursuit	child
double reverse	reverse	child
endosteum	monardella	neutral
inside loop	loop	child
military formation	extended order	parent
chamaedaphne	hygrophorus tennesseensis	neutral
feverfew	proboscidea	neutral
bridge	upper deck	child
corixidae	endocranium	neutral
acathexis	fissipedia	neutral
editor	newspaper editor	parent
hairbrush	brush	child
taxonomic group	species	parent
flippancy	levity	child
green soybean	green spleenwort	neutral
herb	hedge mustard	parent
neoteny	evolutionary trend	child
treason	disloyalty	child
cab	car	child
piano music	music	child
fruit fly	dipterous insect	child
fasciolidae	fascia	neutral
parmesan	tailstock	neutral
hakea	hyphantria	neutral
subshrub	partridge pea	parent
migrant	rusher	parent
mathematical symbol	character	child
glycoside	urethane	neutral
desmodus rotundus	vampire bat	child
cod oil	wheat flour	neutral
restoration	artifact	child
narcissus	jonquil	parent
annunciation	mythologization	neutral
slender-tailed meerkat	white-chinned petrel	neutral
adhesive material	paste	parent
apercu	outline	child
dilleniid dicot genus	sphaeralcea	parent
downiness	obtrusiveness	neutral
south american	chilean	parent
polygene	greasewood	neutral
european	spaniard	parent
blood disease	cytopenia	parent
caruncle	process	child
anthropolatry	idolatry	child
discoloration	change of color	child
liliid monocot genus	genus sansevieria	parent
carduelinae	ester	neutral
european rabbit	rabbit	child
ampicillin	botrychium	neutral
no ball	bowling	child
incorrectness	impropriety	child
hypoderma	arthropod genus	child
extremely high frequency	radio frequency	child
soup-strainer	mustache	child
paramagnet	solea	neutral
ampleness	impermissibility	neutral
cowlick	hair	child
quechua	guama	neutral
actinolite	boletus edulis	neutral
monotremata	uke	neutral
computer memory unit	word	parent
citellus	leccinum	neutral
medical evacuation	evacuation	child
orthography	writing	child
typing	writing	child
roentgenography	diabolatry	neutral
animism	doctrine	child
dicot family	symplocaceae	parent
hydrocarbon	cymene	parent
fugitive	absconder	parent
dalbergia	cardiidae	neutral
amalgamation	consolidation	child
wood	blackwood	parent
iodoprotein	gymnospermae	neutral
triskaidekaphobia	peasanthood	neutral
vesiculovirus	tyrosinemia	neutral
thalia	entelea	neutral
tree	albizzia	parent
chrysopidae	broussonetia	neutral
turki	turkoman	parent
littorinidae	vasoconstriction	neutral
clitocybe inornata	sparganiaceae	neutral
phlox	polypody	neutral
heelbone	urochord	neutral
plant process	node	parent
masterpiece	accomplishment	child
syrian	damascene	parent
lizard orchid	genus agapanthus	neutral
yellow-fever mosquito	mosquito	child
clean bomb	atom bomb	child
wildflower	goldenbush	parent
bishop	exarch	parent
celestial point	zenith	parent
extra	edition	child
location	point	parent
nebule	lepismatidae	neutral
radium therapy	radiotherapy	child
quotation mark	punctuation	child
wildflower	edelweiss	parent
diuretic drug	drug	child
pounce	leap	child
paltriness	worthlessness	child
engineer	automotive engineer	parent
viscose rayon	sideropenia	neutral
epilepsy	cortical epilepsy	parent
noli-me-tangere	emmetropia	neutral
florida gallinule	gallinule	child
team	little-league team	parent
minor fast day	fast of tammuz	parent
chieftaincy	position	child
clergyman	deacon	parent
rosid dicot genus	castanospermum	parent
fir	douglas fir	parent
hawksbill turtle	sea turtle	child
exhibitionist	poseur	parent
water jug	jug	child
worker	wiper	parent
gladiolus	metarule	neutral
thysanoptera	cerambycidae	neutral
menotyphla	keratosis follicularis	neutral
ovipositor	organ	child
liberty	run	parent
chinning bar	bar	child
chemical process	iodination	parent
andiron	support	child
ghatti	salat	neutral
detriment	expense	parent
novillada	bullfight	child
lutheranism	determinism	neutral
friesian	guyanese	neutral
non-euclidean geometry	geometry	child
rustication	construction	child
heterokontophyta	macrouridae	neutral
philosopher	empiricist	parent
mozzarella	oregano	neutral
lotus tree	montezuma cypress	neutral
lingonberry	piperacillin	neutral
coral pea	coral vine	parent
magnoliid dicot genus	berberis	parent
form	mold	child
monocot genus	epipactis	parent
sabbatarian	rummer	neutral
growth	cytogenesis	parent
tajikistani monetary unit	tanga	parent
atomism	theory	child
smoker	passenger car	child
dolor	sorus	neutral
dactyloscopidae	dactylopiidae	neutral
belgian hare	southern bog lemming	neutral
sorbate	absorbate	parent
matter	residue	parent
mycteria	bird genus	child
dika bread	lye hominy	neutral
support	activity	child
yucca	spanish dagger	parent
thiazide	auxin	neutral
terebellidae	campylorhynchus	neutral
plateletpheresis	nocturia	neutral
hindu	shudra	parent
giant	giantess	parent
collet	chuck	child
heath	heather	parent
softness	visual property	child
astonishment	stupefaction	parent
skier	langlaufer	parent
energy	liveliness	child
split-brain technique	brain surgery	child
euglenoid	philadelphus	neutral
maker	saddler	parent
rosid dicot family	saxifragaceae	parent
core drill	drill	child
adventism	establishmentarianism	neutral
gabriel	mollie	neutral
neosporin	thrombasthenia	neutral
floodgate	restraint	child
rosid dicot genus	lonchocarpus	parent
callitrichaceae	horseradish	neutral
halfpennyworth	scaup	neutral
lysiloma	willowherb	neutral
etui	notonecta	neutral
difficulty	bitch	parent
telecommunication system	communication system	child
iodide	silver iodide	parent
costiasis	leycesteria	neutral
freedom of the press	civil right	child
ball	game equipment	child
campaigner	write-in candidate	parent
hamamelidaceae	tulipa gesneriana	neutral
shrub	wayfaring tree	parent
sourdine	opsonin	neutral
amazon	parrot	child
person	granter	parent
day	market day	parent
cladode	glockenspiel	neutral
angiospermous yellowwood	kingbird	neutral
solicitation	enticement	child
elettaria	geophilidae	neutral
streptopelia	bird genus	child
catharanthus	gorgonacea	neutral
machine readable dictionary	lexical database	child
lead	hard lead	parent
highjacking	robbery	child
injustice	unrighteousness	child
location	there	parent
uricaciduria	neohygrophorus angelesianus	neutral
kenyan monetary unit	kenyan shilling	parent
lily	easter lily	parent
hibiscus	meconopsis	neutral
four o'clock	desert four o'clock	parent
body language	visual communication	child
thermochemistry	pachycephalosaur	neutral
wood aster	large-leaved aster	parent
dynasty	qing	parent
gaviiformes	animal order	child
jostle	shove	child
rickettsia	primigravida	neutral
pigment	hemosiderin	parent
event	happening	parent
wrongdoer	reprobate	parent
oleandraceae	phytohormone	neutral
goose	frog	neutral
sight	visual percept	child
sphincter	muscle	child
midbrain	neural structure	child
subdivision	division	child
agent	bleaching agent	parent
linen	fabric	child
consequence	bandwagon effect	parent
manduca	arthropod genus	child
insurance	malpractice insurance	parent
body	mass	child
assistant	flower girl	parent
point	vanishing point	parent
bald cypress	dandelion green	neutral
stock purchase plan	plan	child
palm	area	child
social group	set	parent
raphidiidae	arthropod family	child
readjustment	adjustment	child
agnus dei	prayer	child
plant order	rhoeadales	parent
sound unit	decibel	parent
septal defect	ventricular septal defect	parent
old prussian	baltic	child
mediation	arbitration	parent
oneida	katharobe	neutral
jump suit	uniform	child
characeae	protoctist family	child
threskiornithidae	sciaenidae	neutral
partridge	bittern	neutral
pooler	maleo	neutral
bartender	publican	parent
destruction	termination	child
dumpcart	kleenex	neutral
alcohol	brew	parent
display adapter	electronic device	child
homaridae	megatheriidae	neutral
friar	dominican	parent
streptomyces erythreus	discomycetes	neutral
musical organization	septet	parent
bronze	bell metal	parent
